Date,Price
Mar 05  2019,0.038462
Mar 04  2019,0.037871
Mar 03  2019,0.039193
Mar 02  2019,0.039304
Mar 01  2019,0.038788
Feb 28  2019,0.038894
Feb 27  2019,0.037838
Feb 26  2019,0.038019
Feb 25  2019,0.038209
Feb 24  2019,0.038024
Feb 23  2019,0.042814
Feb 22  2019,0.042927
Feb 21  2019,0.041613
Feb 20  2019,0.040594
Feb 19  2019,0.039380
Feb 18  2019,0.036610
Feb 17  2019,0.035439
Feb 16  2019,0.034847
Feb 15  2019,0.034363
Feb 14  2019,0.035394
Feb 13  2019,0.034972
Feb 12  2019,0.036165
Feb 11  2019,0.036480
Feb 10  2019,0.036470
Feb 09  2019,0.033417
Feb 08  2019,0.033616
Feb 07  2019,0.034012
Feb 06  2019,0.032996
Feb 05  2019,0.033624
Feb 04  2019,0.033933
Feb 03  2019,0.033427
Feb 02  2019,0.032917
Feb 01  2019,0.032334
Jan 31  2019,0.030073
Jan 30  2019,0.028742
Jan 29  2019,0.027325
Jan 28  2019,0.028422
Jan 27  2019,0.029885
Jan 26  2019,0.030873
Jan 25  2019,0.028952
Jan 24  2019,0.032734
Jan 23  2019,0.029402
Jan 22  2019,0.027402
Jan 21  2019,0.024423
Jan 20  2019,0.023706
Jan 19  2019,0.025841
Jan 18  2019,0.024027
Jan 17  2019,0.022102
Jan 16  2019,0.021120
Jan 15  2019,0.020611
Jan 14  2019,0.019961
Jan 13  2019,0.020320
Jan 12  2019,0.020190
Jan 11  2019,0.019986
Jan 10  2019,0.020113
Jan 09  2019,0.022063
Jan 08  2019,0.021479
Jan 07  2019,0.022466
Jan 06  2019,0.020043
Jan 05  2019,0.020687
Jan 04  2019,0.020349
Jan 03  2019,0.020509
Jan 02  2019,0.020194
Jan 01  2019,0.019586
Dec 31  2018,0.019772
Dec 30  2018,0.019946
Dec 29  2018,0.020958
Dec 28  2018,0.019120
Dec 27  2018,0.018836
Dec 26  2018,0.021274
Dec 25  2018,0.022414
Dec 24  2018,0.021093
Dec 23  2018,0.020627
Dec 22  2018,0.020299
Dec 21  2018,0.020434
Dec 20  2018,0.021890
Dec 19  2018,0.022923
Dec 18  2018,0.022991
Dec 17  2018,0.020931
Dec 16  2018,0.021847
Dec 15  2018,0.020323
Dec 14  2018,0.021369
Dec 13  2018,0.020535
Dec 12  2018,0.020959
Dec 11  2018,0.020169
Dec 10  2018,0.022016
Dec 09  2018,0.022576
Dec 08  2018,0.022993
Dec 07  2018,0.024653
Dec 06  2018,0.021477
Dec 05  2018,0.021732
Dec 04  2018,0.021510
Dec 03  2018,0.021295
Dec 02  2018,0.022301
